北京地铁11号线 小瓦窑站:116.253024,39.892341
北京地铁11号线 青塔站:116.273588,39.893397
北京地铁11号线 郑常庄站:116.272585,39.890065
北京地铁11号线 莲花桥站:116.310347,39.897867
北京地铁11号线 北京西站:116.322396,39.894059
北京地铁11号线 马连道站:116.332977,39.879602
北京地铁11号线 东局站:116.318685,39.875617
北京地铁11号线 丽泽商务区站:116.324581,39.863892
北京地铁11号线 大观园站:116.355916,39.871574
北京地铁11号线 北京南站:116.378028,39.864883
北京地铁11号线 洋桥站:116.407526,39.904030
北京地铁11号线 木樨园站:116.403152,39.857718
北京地铁11号线 刘家窑站:116.422119,39.857521
北京地铁11号线 东铁营站:116.428874,39.850653
北京地铁11号线 潘家园西站:116.448372,39.876950
北京地铁11号线 潘家园站:116.460503,39.876674
北京地铁11号线 北工大西门站:116.484574,39.877118
北京地铁11号线 祁家坟站:116.062822,39.626843
北京地铁11号线 南楼梓庄站:116.501100,39.874460
北京地铁11号线 垡头桥站:116.512885,39.870518
北京地铁11号线 王四营站:116.530903,39.875215
北京地铁11号线 白鹿司站:116.551225,39.876969
北京地铁12号线 海淀五路居站:116.276204,39.933249
北京地铁12号线 远大路站:116.286134,39.957330
北京地铁12号线 长春桥站:116.293998,39.957382
北京地铁12号线 双榆树站:116.327924,39.972306
北京地铁12号线 蓟门桥站:116.350654,39.967741
北京地铁12号线 北太平庄站:116.377908,39.983320
北京地铁12号线 马甸桥站:116.379894,39.968301
北京地铁12号线 安华桥站:116.395556,39.968574
北京地铁12号线 安贞桥站:116.410971,39.968951
北京地铁12号线 和平西桥站:116.417180,40.003700
北京地铁12号线 光熙门站:116.432440,39.968313
北京地铁12号线 西坝河站:116.443867,39.956237
北京地铁12号线 三元桥站:116.456540,39.961100
北京地铁12号线 高家园站:116.487152,39.979490
北京地铁12号线 酒仙桥站:116.507857,39.957646
北京地铁12号线 北岗子站:116.529844,39.981067
北京地铁12号线 管庄路西口站:116.590325,39.921908
北京地铁20号线 3号航站楼站:116.614863,40.054894
北京地铁20号线 管庄路口西站:116.321736,39.895962
北京地铁20号线 驹子房站:116.564840,39.960920
北京地铁20号线 星火站:116.509382,39.948982
北京地铁20号线 慈云寺站:116.489909,39.915591
北京地铁20号线 红庙站:116.480026,39.916115
北京地铁20号线 金台夕照站:116.461070,39.916059
北京地铁20号线 北京站:116.426424,39.903205
北京地铁20号线 磁器口站:116.417962,39.892901
北京地铁20号线 洋桥站:116.407526,39.904030
北京地铁20号线 南苑机场站:116.394280,39.784163
北京地铁20号线 新机场北航站楼站:116.576669,39.696707
北京地铁31号线 皇后店:116.263749,40.095974
北京地铁31号线 生命园路:116.266663,40.101214
